"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Bursinel VD","In Bursinel hat die Stimmbevölkerung der Umweltverantwortungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 53,5 Prozent angenommen. Bursinel hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Bursinel (VD)","À Bursinel, les habitants sont favorables à l'initiative sur la responsabilité environnementale avec 53,5 pour cent des suffrages. Bursinel a approuvé l'initiative, contrairement à son canton.","Bursinel (VD)","A Bursinel gli abitanti hanno accolto l'iniziativa per la resposanbilità ambientale con il 53,5 per cento di ""sì"". Bursinel ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Bursins VD","81,1 Prozent der Abstimmenden in der Gemeinde Bursins haben Ja gesagt zur Umweltverantwortungsinitiative. Bursins hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Bursins (VD)","C'est oui à 81,1 pour cent à l'initiative sur la responsabilité environnementale à Bursins. Bursins a approuvé l'initiative, contrairement à son canton.","Bursins (VD)","Il 81,1 per cento degli elettori di Bursins ha accolto l'iniziativa per la resposanbilità ambientale. Bursins ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Burtigny VD","61,6 Prozent der Stimmbürgerinnen und Stimmbürger von Burtigny haben die Umweltverantwortungsinitiative angenommen. Burtigny hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Burtigny (VD)","Les électeurs de Burtigny valident l'initiative sur la responsabilité environnementale avec 61,6 pour cent des voix. Burtigny a approuvé l'initiative, contrairement à son canton.","Burtigny (VD)","Gli elettori di Burtigny si sono mostrati favorevoli al potenziamento delle strade nazionali, che ha ricevuto il 61,6 per cento di ""sì"". Burtigny ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Dully VD","Nein zur Umweltverantwortungsinitiative in Dully. Die Gemeinde hat die Vorlage mit 72,4 Prozent abgelehnt. Dully hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Dully (VD)","À Dully, les habitants disent non à 72,4 pour cent à l'initiative sur la responsabilité environnementale. Dully a rejeté l'initiative, tout comme son canton.","Dully (VD)","Nel comune di Dully, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 72,4 per cento di voti contrari. Dully ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Essertines-sur-Rolle VD","Essertines-sur-Rolle hat die Umweltverantwortungsinitiative mit 58 Prozent abgelehnt. Essertines-sur-Rolle hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Essertines-sur-Rolle (VD)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Essertines-sur-Rolle avec 58 pour cent de non. Essertines-sur-Rolle a rejeté l'initiative, tout comme son canton.","Essertines-sur-Rolle (VD)","L'iniziativa per la resposanbilità ambientale è stata respinta a Essertines-sur-Rolle, dove ha riscosso il 58 per cento di ""no"". Essertines-sur-Rolle ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Gilly VD","Ja zur Umweltverantwortungsinitiative in Gilly: Mit 87,1 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Gilly hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Gilly (VD)","Les habitants de Gilly approuvent l'initiative sur la responsabilité environnementale avec 87,1 pour cent des voix. Gilly a approuvé l'initiative, contrairement à son canton.","Gilly (VD)","Gli abitanti di Gilly hanno accolto l'iniziativa per la resposanbilità ambientale con il 87,1 per cento di ""sì"". Gilly ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Luins VD","Die Stimmbevölkerung von Luins hat die Umweltverantwortungsinitiative mit 56,2 Prozent angenommen. Luins hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Luins (VD)","À Luins, les habitants disent oui à 56,2 pour cent à l'initiative sur la responsabilité environnementale. Luins a approuvé l'initiative, contrairement à son canton.","Luins (VD)","Nel comune di Luins, i cittadini hanno accolto l'iniziativa per la resposanbilità ambientale con il 56,2 per cento di voti favorevoli. Luins ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Mont-sur-Rolle VD","In Mont-sur-Rolle hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 62,7 Prozent der abgegebenen Stimmzettel stand ein Nein. Mont-sur-Rolle hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Mont-sur-Rolle (VD)","Les habitants de Mont-sur-Rolle rejettent l'initiative sur la responsabilité environnementale avec 62,7 pour cent de non. Mont-sur-Rolle a rejeté l'initiative, tout comme son canton.","Mont-sur-Rolle (VD)","I cittadini di Mont-sur-Rolle hanno respinto l'iniziativa per la resposanbilità ambientale con il 62,7 per cento di voti contrari. Mont-sur-Rolle ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Perroy VD","Keine Mehrheit für die Umweltverantwortungsinitiative in Perroy: Mit 8'567 Nein-Stimmen zu 2'688 Ja-Stimmen oder 76,1 Prozent hat die Gemeinde das Volksbegehren verworfen. Perroy hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Perroy (VD)","C'est non à 76,1 pour cent à l'initiative sur la responsabilité environnementale à Perroy. Perroy a rejeté l'initiative, tout comme son canton.","Perroy (VD)","Il 76,1 per cento degli elettori di Perroy ha respinto l'iniziativa per la resposanbilità ambientale. Perroy ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Rolle VD","Nein zur Umweltverantwortungsinitiative in Rolle: Mit 6'204 Nein- zu 984 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 86,3 Prozent. Rolle hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Rolle (VD)","L'initiative sur la responsabilité environnementale échoue à Rolle avec 86,3 pour cent des suffrages. Rolle a rejeté l'initiative, tout comme son canton.","Rolle (VD)","Gli elettori di Rolle si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 86,3 per cento di voti contrari. Rolle ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Tartegnin VD","Ja zur Umweltverantwortungsinitiative in Tartegnin. Die Gemeinde hat das Volksbegehren mit 89 Prozent der Stimmen angenommen. Tartegnin hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Tartegnin (VD)","L'initiative sur la responsabilité environnementale passe la rampe à Tartegnin avec 89 pour cent de oui. Tartegnin a approuvé l'initiative, contrairement à son canton.","Tartegnin (VD)","L'iniziativa per la resposanbilità ambientale è stata accolta a Tartegnin, dove ha riscosso il 89 per cento di voti a favore. Tartegnin ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Vinzel VD","Die Gemeinde Vinzel hat die Umweltverantwortungsinitiative mit 65,3 Prozent Ja-Stimmen angenommen. Vinzel hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Vinzel (VD)","Les habitants de Vinzel acceptent l'initiative sur la responsabilité environnementale avec 65,3 pour cent de oui. Vinzel a approuvé l'initiative, contrairement à son canton.","Vinzel (VD)","I cittadini di Vinzel hanno accolto l'iniziativa per la resposanbilità ambientale con il 65,3 per cento di voti a favore. Vinzel ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"L'Abbaye VD","In L'Abbaye hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 61,1 Prozent der abgegebenen Stimmzettel stand ein Nein. L'Abbaye hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","L'Abbaye (VD)","Les habitants de L'Abbaye rejettent l'initiative sur la responsabilité environnementale avec 61,1 pour cent de non. L'Abbaye a rejeté l'initiative, tout comme son canton.","L'Abbaye (VD)","I cittadini di L'Abbaye hanno respinto l'iniziativa per la resposanbilità ambientale con il 61,1 per cento di voti contrari. L'Abbaye ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Le Chenit VD","Le Chenit hat die Umweltverantwortungsinitiative mit 56,4 Prozent abgelehnt. Le Chenit hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Le Chenit (VD)","L'initiative sur la responsabilité environnementale ne passe pas la rampe au Chenit avec 56,4 pour cent de non. Le Chenit a rejeté l'initiative, tout comme son canton.","Le Chenit (VD)","L'iniziativa per la resposanbilità ambientale è stata respinta a Le Chenit, dove ha riscosso il 56,4 per cento di ""no"". Le Chenit ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Le Lieu VD","Le Lieu hat die Umweltverantwortungsinitiative mit 67,3 Prozent abgelehnt. Le Lieu hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Le Lieu (VD)","L'initiative sur la responsabilité environnementale ne passe pas la rampe au Lieu avec 67,3 pour cent de non. Le Lieu a rejeté l'initiative, tout comme son canton.","Le Lieu (VD)","L'iniziativa per la resposanbilità ambientale è stata respinta a Le Lieu, dove ha riscosso il 67,3 per cento di ""no"". Le Lieu ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Chardonne VD","In Chardonne hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 64,3 Prozent der abgegebenen Stimmzettel stand ein Nein. Chardonne hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Chardonne (VD)","Les habitants de Chardonne rejettent l'initiative sur la responsabilité environnementale avec 64,3 pour cent de non. Chardonne a rejeté l'initiative, tout comme son canton.","Chardonne (VD)","I cittadini di Chardonne hanno respinto l'iniziativa per la resposanbilità ambientale con il 64,3 per cento di voti contrari. Chardonne ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Corseaux VD","80,7 Prozent der Stimmbürgerinnen und Stimmbürger von Corseaux sagen Nein zur Umweltverantwortungsinitiative. Corseaux hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Corseaux (VD)","Les habitants de Corseaux s'opposent à l'initiative sur la responsabilité environnementale avec 80,7 pour cent de non. Corseaux a rejeté l'initiative, tout comme son canton.","Corseaux (VD)","Gli abitanti di Corseaux hanno respinto l'iniziativa per la resposanbilità ambientale con il 80,7 per cento di ""no"". Corseaux ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Corsier-sur-Vevey VD","Ja zur Umweltverantwortungsinitiative in Corsier-sur-Vevey: Mit 64,5 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Corsier-sur-Vevey hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Corsier-sur-Vevey (VD)","Les habitants de Corsier-sur-Vevey approuvent l'initiative sur la responsabilité environnementale avec 64,5 pour cent des voix. Corsier-sur-Vevey a approuvé l'initiative, contrairement à son canton.","Corsier-sur-Vevey (VD)","Gli abitanti di Corsier-sur-Vevey hanno accolto l'iniziativa per la resposanbilità ambientale con il 64,5 per cento di ""sì"". Corsier-sur-Vevey ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Jongny VD","Nein zur Umweltverantwortungsinitiative in Jongny. Die Gemeinde hat die Vorlage mit 85,7 Prozent abgelehnt. Jongny hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Jongny (VD)","À Jongny, les habitants disent non à 85,7 pour cent à l'initiative sur la responsabilité environnementale. Jongny a rejeté l'initiative, tout comme son canton.","Jongny (VD)","Nel comune di Jongny, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 85,7 per cento di voti contrari. Jongny ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Montreux VD","Montreux hat die Umweltverantwortungsinitiative mit 69,5 Prozent abgelehnt. Montreux hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Montreux (VD)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Montreux avec 69,5 pour cent de non. Montreux a rejeté l'initiative, tout comme son canton.","Montreux (VD)","L'iniziativa per la resposanbilità ambientale è stata respinta a Montreux, dove ha riscosso il 69,5 per cento di ""no"". Montreux ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"La Tour-de-Peilz VD","Die Gemeinde La Tour-de-Peilz hat die Umweltverantwortungsinitiative mit 50,4 Prozent Ja-Stimmen angenommen. La Tour-de-Peilz hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","La Tour-de-Peilz (VD)","Les habitants de La Tour-de-Peilz acceptent l'initiative sur la responsabilité environnementale avec 50,4 pour cent de oui. La Tour-de-Peilz a approuvé l'initiative, contrairement à son canton.","La Tour-de-Peilz (VD)","I cittadini di La Tour-de-Peilz hanno accolto l'iniziativa per la resposanbilità ambientale con il 50,4 per cento di voti a favore. La Tour-de-Peilz ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Vevey VD","82,7 Prozent der Stimmbürgerinnen und Stimmbürger von Vevey sagen Nein zur Umweltverantwortungsinitiative. Vevey hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Vevey (VD)","Les habitants de Vevey s'opposent à l'initiative sur la responsabilité environnementale avec 82,7 pour cent de non. Vevey a rejeté l'initiative, tout comme son canton.","Vevey (VD)","Gli abitanti di Vevey hanno respinto l'iniziativa per la resposanbilità ambientale con il 82,7 per cento di ""no"". Vevey ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Veytaux VD","In Veytaux hat die Stimmbevölkerung der Umweltverantwortungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 63,5 Prozent angenommen. Veytaux hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Veytaux (VD)","À Veytaux, les habitants sont favorables à l'initiative sur la responsabilité environnementale avec 63,5 pour cent des suffrages. Veytaux a approuvé l'initiative, contrairement à son canton.","Veytaux (VD)","A Veytaux gli abitanti hanno accolto l'iniziativa per la resposanbilità ambientale con il 63,5 per cento di ""sì"". Veytaux ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Blonay-Saint-Légier VD","Ja zur Umweltverantwortungsinitiative in Blonay-Saint-Légier: Mit 73,7 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Blonay-Saint-Légier hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Blonay-Saint-Légier (VD)","Les habitants de Blonay-Saint-Légier approuvent l'initiative sur la responsabilité environnementale avec 73,7 pour cent des voix. Blonay-Saint-Légier a approuvé l'initiative, contrairement à son canton.","Blonay-Saint-Légier (((VD)))","Gli abitanti di Blonay-Saint-Légier hanno accolto l'iniziativa per la resposanbilità ambientale con il 73,7 per cento di ""sì"". Blonay-Saint-Légier ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
